Reaction,Level 1: Baseline GEM_FVi,Level 1: Baseline GEM_FVR,Level 2: Single Enzyme_FVi,Level 2: Single Enzyme_FVR,Level 3a: + Isoenzymes_FVi,Level 3a: + Isoenzymes_FVR,Level 3b: + Complexes_FVi,Level 3b: + Complexes_FVR,Level 3c: + Promiscuous_FVi,Level 3c: + Promiscuous_FVR,Level 4: All Constraints_FVi,Level 4: All Constraints_FVR,Level 5: Post-Tuned_FVi,Level 5: Post-Tuned_FVR
GALTptspp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_5dglcn_e,0.999999999908853,1.0971294117644566,0.0,0.0,0.0,0.0,0.0,0.0,0.9999997172741059,0.0003536993738073,0.9999999999901394,10.141467853655447,0.9999994123722369,0.0001701756579982
ADK3,20000000000000.0,2000.0,20000000000000.0,2000.0,-6.538268854636357,1734.687096126776,20000000000000.0,2000.0,-1.0096154558719814,1004.7187046207007,0.0,0.0,1.7522561110569337,0.09986252265002801
O2tex,0.8727692403233653,257.1704877508324,0.8495768174102928,249.99647863666,0.2875874321645131,17.868345524829603,0.8495768174102928,249.99647863666,0.0019003183579320915,0.006169229704710011,0.0,0.0,0.0022455326641131895,0.03722518684663001
EX_dimp_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_ala__D_e,0.9999999999262184,1.3553506664467274,0.0,0.0,0.0,0.0,0.0,0.0,0.9999998535559893,0.0006828547301084,0.9999999999922535,12.909113374195348,0.9999999351579206,0.001542208308817
EX_LalaLglu_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MG2uabcpp,0.9999999999935661,15.54266666666316,0.0,0.0,0.8264454447111097,4.76187699790103e-10,0.0,0.0,0.9999997388162183,0.0003828720650644,0.9999999999993119,145.29820846599523,0.9999997641617573,0.0004240193416019
ALPATG160pp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_rfamp_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3HPADHi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_h2o_e,0.8751976579882688,516.975044612458,0.8412890417038782,499.99295727283044,0.27476780482889723,35.7366910494612,0.8412890417038782,499.99295727283044,0.008846270964513318,0.07402707460730973,0.0,0.0,0.0076893660488083545,0.32190289634539937
EX_trp__L_e,0.9999999997780303,0.4505120772946208,0.0,0.0,0.0,0.0,0.0,0.0,0.9999977996005588,4.54461940348952e-05,0.9999999999765536,4.2650454381062906,0.9999976989046769,4.34574651865295e-05
ICYSDS,0.7355207986638266,0.0009789919904649,-6.513060679850709e-07,1.5045249998103805e-09,6.043387183014987e-07,1.3960280999779362e-09,-6.513060679850709e-07,1.5045249998103805e-09,0.9999983975752306,6.24053257666002e-05,0.9999980704537271,5.18255552895277e-05,0.7126135162988936,0.00018960021556578929
ABUTt2pp,0.9999999999999,1000.0,0.9999999999999,1000.0,0.9999999999999,1000.0,0.9999999999999,1000.0,0.9999999454998383,0.0018348568404291,0.9999999999999,1000.0,0.9999999625233481,0.0026683279149551
SPMDtex,-1.0000000003694132,0.2706995645863045,0.0,0.0,0.0,0.0,0.0,0.0,-1.0000062858198753,1.59089236674304e-05,0.0,0.0,-1.0000055709939788,1.79502181260627e-05
SUCDi,0.9999999999980708,51.8337403860077,0.762272315368597,38.289148049074164,0.7622723155416061,38.28914805438464,0.762272315368597,38.289148049074164,0.9999999618957002,0.0026243756370356,0.9999999999991424,116.60150702259196,0.9999999119692178,0.0011359661784785
IPDPS,0.9999999522706394,0.0020951463452659,0.999999952270639,0.0020951463229263,0.9999999522706399,0.0020951463645605,0.999999952270639,0.0020951463229263,0.9999993011560546,0.0001430933626583,0.9999989362852082,9.40100620907499e-05,0.9999997797866891,0.0004541050563468
EX_rib__D_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HBZOPT,0.05263156478319152,1.955703788169999e-05,-7.450257292127378e-09,2.9141000051392807e-12,0.0,0.0,-7.450257292127378e-09,2.9141000051392807e-12,0.15121191652935348,3.7649528140480993e-06,-2.1235253882936277e-15,3.7269449679189215e-20,0.055676942732782383,4.549026639973701e-06
NMNDA,0.999999999982843,5.828499999998786,0.0,0.0,0.5735391878820193,1.34488133864771e-10,0.0,0.0,0.999998570842082,6.99711738048795e-05,0.9999999999981647,54.48682817474783,0.9999988907398522,9.01500781952665e-05
SULR,0.8354949482953057,1.9841702127655099,-1.6559312063420257e-10,7.188100115129714e-11,1.8308983109051462e-10,7.947600910718222e-11,-1.6559312063420257e-10,7.188100115129714e-11,0.0031010534063514394,7.289136685140023e-05,0.9989709654347223,18.807773873056036,0.0010418758539041033,8.930393091680089e-05
CBMKr,-2.152739168278319,15.243769230766205,-5.057323332679216e-10,5.558150606432832e-10,4.2504658531177237e-10,4.671389941535153e-10,-5.057323332679216e-10,5.558150606432832e-10,0.005128437574856812,0.0003037719515077003,0.0,0.0,0.0014789716746473208,0.00032045554439699697
EX_akg_e,0.9999999999313717,1.457124999999707,0.0,0.0,0.0,0.0,0.0,0.0,0.999999455043342,0.0001835007317457,0.9999999999918422,12.258270379774038,0.9999996262441706,0.0002675542553092
ASNS2,0.9999999999925995,13.512549821454895,-3.159449274040119e-09,1.3358439909794129e-09,2.474743134535101e-09,1.0463439836794208e-09,-3.159449274040119e-09,1.3358439909794129e-09,0.03353613017992487,0.0007500553528718996,0.0,0.0,0.008691514497977776,0.0007216609060732015
MINOHPtexi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACtex,-1.0000000000278801,3.586769230768204,-0.5668249420216852,1.3085355021758e-10,-10.520539657822663,1.10503606265411e-10,-0.5668249420216852,1.3085355021758e-10,-1.0000000016726465,0.0597854939311826,0.0,0.0,-0.6071119728275272,0.305370744801834
ATPHs,0.9999999999860599,7.173538461539028,0.0,0.0,0.6872839702595951,2.19778938364666e-10,0.0,0.0,0.9999984725373501,6.54679492491147e-05,0.9999999999985401,68.49921461201008,0.9999992114646754,0.0001268173004215
ZN2abcpp,0.9999999999957108,23.3140000000014,0.0,0.0,0.8771923543660476,7.14281549685154e-10,0.0,0.0,0.9999996114299606,0.0002573537611861,0.9999999999995413,217.94731269899285,0.9999996496425637,0.0002854226986533
MI1PP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_inost_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SULFACabcpp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PGPP140,0.9999999999785537,4.6627999999984775,0.0,0.0,0.6469629986394019,1.83256428121137e-10,0.0,0.0,0.9999984995827848,6.66480289203399e-05,0.9999999999977058,43.589462539798895,0.9999987214036838,7.82106681121402e-05
HETZK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4PCP,0.9999999999496011,1.9841702127655156,0.0,0.0,0.0,0.0,0.0,0.0,0.9999966240502806,2.96211942461664e-05,0.9999999999946688,18.75732725606293,0.9999970793634708,3.42390115778113e-05
3OAS80,0.9999999999201735,1.2527168927739891,0.0,0.0,0.6934923059193041,2.26256084043595e-10,0.0,0.0,0.9999829991590435,5.88196196717931e-06,0.999999999989851,9.853243628678449,0.9999967245976088,3.05304999249148e-05
FDH5pp,0.9999999999969671,32.972619062896655,0.0,0.0,0.9828124712775829,5.718172095303821e-09,0.0,0.0,0.9999995611474103,0.0002278668474725,0.9999999999991422,116.58837772451524,0.9999998137712045,0.0005369737860165
GLCRtex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LYXI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2AGPEAT120,0.9999999999785537,4.662799999998884,0.0,0.0,0.66487483297957,1.98395972135103e-10,0.0,0.0,0.9999979451599765,4.86654889797617e-05,0.9999999999977058,43.58946253979771,0.9999987063206236,7.72988055974149e-05
FUM,1.0097720429353967,65.07898901445283,-4.445363959469393e-10,6.120900231110227e-09,3.415520469572908e-10,4.702890521457448e-09,-4.445363959469393e-10,6.120900231110227e-09,0.07574558425130176,0.007061503071895396,0.0,0.0,0.006579575178495008,0.002383232048487005
NDPK3,-4.919275625230827,58.88373073306637,-1.16211636349263,2.2758138840388273,-1.1621163649435111,2.2758138936438876,-1.16211636349263,2.2758138840388273,-1.356069973941398,0.068034860711009,0.0,0.0,-0.054124748592523864,0.8984625304630107
GLCRAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PYDXNK,0.9999999999957108,23.313999999996003,0.0,0.0,0.8771923543660475,7.142815496851531e-10,0.0,0.0,0.9999996699884691,0.0003030196148554,0.9999999999995413,217.94731269899265,0.9999996899099108,0.000322486827082
GP4GH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3HCINNMH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LIPAHTex,-2.8125526300439246e-24,2.8125526300439246e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PROt4pp,0.9999999999999,1000.0,0.9999999999999,1000.0,0.9999999999999,1000.0,0.9999999999999,1000.0,0.9999999291760567,0.001411951782005,0.9999999999999,1000.0,0.9999999644031083,0.0028092339492684
23DAPPAt2pp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SERD_L,0.9999999999931098,14.513470320558138,0.0,0.0,0.8510630907507855,5.71425239748134e-10,0.0,0.0,0.9999995782039631,0.0002370813120244,0.9999999999989885,98.8597587306995,0.9999996384997656,0.0002766248934677
EX_fe3hox_un_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ICHORS_copy1,0.9999999999999,1000.0,0.9999999999999,1000.0,0.9999999999999,1000.0,0.9999999999999,1000.0,0.999999976051255,0.0041755840244642,0.9999999999999,1000.0,0.9999999835318145,0.0060723142908227
CFAS180G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FORt2pp,0.9999999999989276,93.2559999999808,0.0,0.0,0.9828009056002961,5.71425961600175e-09,0.0,0.0,0.9999999195736164,0.0012433729771291,0.9999999999998852,871.78925079597,0.9999999581568346,0.0023898764558105
DB4PS,0.9974183279248565,0.5440162485896695,-1.270955439793807e-08,1.988489993325071e-11,1.0679211010590485e-08,1.670829999963347e-11,-1.270955439793807e-08,1.988489993325071e-11,0.266520181429162,3.071660401435909e-05,0.9999863896878006,5.157980028428805,0.09020335441135882,3.05986047515e-05
HG2abcpp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARBtex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CFAS160G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DXPRIi,0.052631577625540105,0.00020951463452779993,-5.327694579580853e-09,2.232460006787451e-11,6.0437304633057506e-09,2.5325000343329185e-11,-5.327694579580853e-09,2.232460006787451e-11,0.11682920088442121,2.9949454869499984e-05,1.482592372920899e-09,2.787573503190005e-13,0.0472530376132126,4.099459778470003e-05
HEPK2,0.99999999454834,0.0183430369787541,0.0,0.0,0.0,0.0,0.0,0.0,0.999922206267336,1.2853505957683e-06,0.9999999994290135,0.1751355142323028,0.9999692197626704,3.24873784777006e-06
4PCPpp,0.9999999999442395,1.7933846153843362,0.0,0.0,0.0,0.0,0.0,0.0,0.9999954082556739,2.17781160545791e-05,0.9999999999941017,16.953738096826104,0.9999961736313199,2.61343392977064e-05
NADH17pp,0.9999999999980609,51.57039601325865,0.9999999999973682,37.9970439585705,0.9999999999973682,37.9970439601125,0.9999999999973682,37.9970439585705,0.9999997543808492,0.0004071342772417,0.9999999999991422,116.58837772451486,0.999999753566484,0.0004057888591853
SERt2rpp,0.9999999999989276,93.2559999999791,0.0,0.0,0.9661833843808904,2.8571261987403103e-09,0.0,0.0,0.999999856830066,0.0006984705721369,0.9999999999998852,871.7892507959708,0.9999999150116712,0.0011766320501249
NTD10pp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_g1p_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LPLIPAL2G181,0.9999999999571073,2.331399999999572,0.0,0.0,0.505763695375191,1.02332364223857e-10,0.0,0.0,0.9999953709120502,2.16024275567359e-05,0.9999999999954118,21.79473126989945,0.9999973505558754,3.77436663500997e-05
EX_hxan_e,0.9999999999093891,1.1036213017749483,0.0,0.0,0.0,0.0,0.0,0.0,0.9999966272422538,2.96492277974871e-05,0.9999999999904445,10.46515778794605,0.9999973032686982,3.70818294946028e-05
GLYAT,1.2372871632553313,70.72261382753187,1.2193330053288522,5.236643119133074e-09,1.1440462136960672,2.924025466199967e-09,1.2193330053288522,5.236643119133074e-09,2.371114052715578,0.0005097119759511,0.0,0.0,1.840152005859062,0.0006315174908875999
MALt3pp,0.9999999999989276,93.25599999998244,0.0,0.0,0.9661833715887403,2.85712508011898e-09,0.0,0.0,0.9999999783560357,0.0046202255819367,0.9999999999998852,871.7892507959793,0.9999999760153193,0.0041693278469099
XYHDL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_gbbtn_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENO,1.1444041629829236,28.233170866209846,-1.453147786972729e-10,4.533500685965919e-09,1.3687181842883844e-10,4.270098941105971e-09,-1.453147786972729e-10,4.533500685965919e-09,0.0004796754778908522,0.011187609376198893,0.0,0.0,0.00047707190784115097,0.01839366518439789
14GLUCANabcpp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLYCtpp,-2.0256410257065336,6.24341016949001,-0.7279791032216859,2.67618815996684e-10,-2.335998982348614,1.7485035641584501e-10,-0.7279791032216859,2.67618815996684e-10,1.7527718077102061,0.0003236395045859495,0.0,0.0,2.3361126698031254,0.00028285176688308
GLCUR1Ptex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTNt2ipp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OXAMTC,0.9999999999383499,1.6220578377332282,0.0,0.0,0.0,0.0,0.0,0.0,0.9999966152810331,2.95444503680505e-05,0.9999999999932438,14.801420174165283,0.9999973223017177,3.73454070197899e-05
TUNGStex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACGS,0.9433211318499628,7.7713333333311185,-5.461649534565941e-10,2.833599466178782e-10,4.045680425624197e-10,2.098969886787927e-10,-5.461649534565941e-10,2.833599466178782e-10,0.0029954982579100875,8.422174839040064e-05,0.999466099609832,43.579519791326135,0.0010403723982056203,0.00010658242011359759
EX_o2s_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KARA2,0.6136864568034277,0.7285624999998515,-1.1534060107064836e-10,5.877598407977302e-11,4.863359067825037e-11,2.4783008978346288e-11,-1.1534060107064836e-10,5.877598407977302e-11,0.003298522527470923,9.111916233450063e-05,0.005685355451307276,0.00013074089758899864,0.0010488708457965937,0.0001055420510737981
EX_adn_e,0.9999999998141219,0.5379869499809995,0.0,0.0,0.0,0.0,0.0,0.0,0.9999957095635057,2.33075518281112e-05,0.9999999999803582,5.091181628114758,0.9999966593161631,2.99338910281222e-05
TAUDO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G3PGabcpp,0.9999999999442395,1.7933846153841744,0.0,0.0,0.0,0.0,0.0,0.0,0.9999944941948931,1.81625479792761e-05,0.9999999999940353,16.765177899922577,0.9999965316932391,2.88324130656983e-05
NADH5,0.9999999999967831,31.085333333330496,0.0,0.0,0.9049768741839745,9.52375399580207e-10,0.0,0.0,0.9999999613299148,0.0025859781651021,0.9999999999991422,116.58837772451407,0.9999999733017416,0.003745562568858
PLIPA1G120pp,0.9999999999785537,4.662799999999081,0.0,0.0,0.592154759629217,1.4519104332096002e-10,0.0,0.0,0.9999978545928674,4.66110995610091e-05,0.9999999999977058,43.58946253979879,0.9999987127979958,7.7687784005754e-05
FUCtex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THDPS,0.5702845366251613,0.7771333333331939,-4.4282396622032507e-11,2.881200833471098e-11,3.9325709260169777e-11,2.5586976981628595e-11,-4.4282396622032507e-11,2.881200833471098e-11,0.0027933374796544554,9.847326060559783e-05,0.996062270789321,7.384873044828721,0.0008772197490716173,0.00011268393713560754
CA2t3pp,0.9999999999999,999.995891706549,0.9999999999999,999.995435229499,0.9999999999999,999.995435229499,0.9999999999999,999.995435229499,0.9999998483927565,0.0006595989910685,0.9999999999999,999.9997951769056,0.999999895748345,0.0009592172870216
EX_zn2_e,-0.05263158821003303,2.99056050119e-05,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
QULNS,0.05263157755944256,0.00019977996544119983,0.0,0.0,0.0,0.0,0.0,0.0,1.838952740498216e-10,3.9699987004412907e-14,-5.03804454050673e-10,9.032420536340957e-14,0.0,0.0
NI2uabcpp,0.9999999999946385,18.651250988616013,0.0,0.0,0.8771923543660476,7.14281549685154e-10,0.0,0.0,0.9999994588859598,0.0001848038277538,0.9999999999994266,174.35785270128324,0.9999995648605691,0.0002298112958619
RBK_L1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FE3DCITR5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLIPA1A120pp,0.9999999999689028,3.215724137930469,0.0,0.0,0.5371734312622609,1.16063654843171e-10,0.0,0.0,0.9999960128611985,2.50805417785965e-05,0.9999999999966735,30.06169830330909,0.9999979481644723,4.87367498345189e-05
EX_galt_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLCRD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G3PAT180,0.9999999999689028,3.2157241379302337,0.0,0.0,0.5840044564708045,1.40387190573309e-10,0.0,0.0,0.999995997932843,2.49869869421533e-05,0.999998198941832,5.55228152372863e-05,0.9999978851593481,4.72847864096617e-05
MOCDS,-1.6891994683279032e-29,1.6891994683279033e-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S4FE4SR,0.9999995614399203,0.0002280188297298,0.0,0.0,0.7589465558996118,3.14845763242256e-10,0.0,0.0,0.999992672287018,1.36467227188921e-05,0.9999911764065207,1.13331510428124e-05,0.9999977767033488,4.49781533276597e-05
EX_ttdcea_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_damp_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UGMDDS,0.9788206712849027,2.027304347825514,-1.5166188514114608e-09,7.391999859440723e-11,2.8490766810826566e-10,1.3886398975149206e-11,-1.5166188514114608e-09,7.391999859440723e-11,0.011275762600778,3.003266869500013e-05,0.9998858493490586,19.156560018613284,0.0035875681284748776,3.4615976130100354e-05
PSD181,0.999999999956035,2.2745365853653907,0.0,0.0,0.0,0.0,0.0,0.0,0.9999952649747424,2.11191115270797e-05,0.999999999995285,21.20849739030912,0.9999973028931809,3.70766665903479e-05
CU2tpp,0.9999519957871843,23.313999999995072,-6.835760556981941e-07,8.500823999802246e-10,5.837613350903127e-07,7.259555999958658e-10,-6.835760556981941e-07,8.500823999802246e-10,0.7965233936852624,0.00026302486518210526,0.9999997439742963,217.94731269899356,0.5419030661240715,0.00029018095377739996
G1SAT,0.994772885890473,1.0719080459768506,-7.593350120302721e-09,4.7521099902358976e-11,3.942011154189754e-09,2.4670100164103648e-11,-7.593350120302721e-09,4.7521099902358976e-11,0.15825315013212982,6.357139091049999e-05,0.9999718835083632,9.987110282474294,0.06415293635829207,8.462424489150003e-05
ARGDCpp,0.9999999999699751,3.3305714285714942,0.0,0.0,0.5050486841928391,1.02040073046217e-10,0.0,0.0,0.999997673523191,4.29833501751782e-05,0.9999999999962391,26.589195171588244,0.9999982845720222,5.82943905267658e-05
MN6PP,0.9999999999957108,23.31399999999685,0.0,0.0,0.8501661003770304,5.67405708932573e-10,0.0,0.0,0.9999997097840648,0.000344570917104,0.9999999999995413,217.9473126989928,0.9999997172749849,0.0003537004734865
AGPAT140,0.9999999999689028,3.21572413793046,0.0,0.0,0.0,0.0,0.0,0.0,0.999996011052412,2.50691689724426e-05,0.9999981050707466,5.27723187170966e-05,0.9999979400901915,4.85457147664282e-05
EX_ppal_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MEPCT,0.05263157762527306,0.00020951463452680008,-7.56438795184208e-09,3.169700005939413e-11,4.0752044771313205e-09,1.7076300009438716e-11,-7.56438795184208e-09,3.169700005939413e-11,0.11682915425284801,2.994944135820001e-05,9.872883901399882e-11,1.8563018418411847e-14,0.047253059579259994,4.0994617786600015e-05
CHRPL,0.05263156478319152,1.955703788169999e-05,-1.453747413630359e-08,5.6862000188690615e-12,0.0,0.0,-1.453747413630359e-08,5.6862000188690615e-12,0.15048616569548057,3.743681681812399e-06,-2.027001507007554e-15,3.5575383784680614e-20,0.055676942732782383,4.549026639973701e-06
NTP12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASCBPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTD4,0.9999999999957108,23.31399999999663,0.0,0.0,0.6950335066378238,2.27904875376721e-10,0.0,0.0,0.999999677196347,0.000309785737464,0.9999999999995413,217.9473126989941,0.9999997554158789,0.0004088571861693
FEOXAMabcpp,0.9999999999865978,7.46149415256261,0.0,0.0,0.7130112846554677,2.48445756412231e-10,0.0,0.0,0.999999468024904,0.0001879786244988,0.9999999999985661,69.74319062527157,0.9999995962612791,0.0002476848378094
MOBDtex,0.05263112772270847,6.138980500988213e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_amob_c,0.011626786337611772,3.714096598548332e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LYSt2pp,0.9999999999978554,46.62799999998949,0.0,0.0,0.920174461053661,1.1527319116156902e-09,0.0,0.0,0.9999999068691325,0.0010737577507901,0.9999999264995532,0.0013605358477393,0.999999962882088,0.0026941169653532
EX_gln__L_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARABDI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MC6PH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CITL,0.9999999999957108,23.313999999995872,0.0,0.0,0.877192354366052,7.14281549685183e-10,0.0,0.0,0.9999996829300218,0.0003153876908963,0.9999999999995413,217.9473126989973,0.9999997454486645,0.0003928479665321
MANPGH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THRD_L,0.9071535805283426,4.481009526271392,-2.1864794216100934e-10,1.1141998434993639e-10,2.911204900667823e-10,1.483509981525799e-10,-2.1864794216100934e-10,1.1141998434993639e-10,0.0032958654514247433,9.10455199256005e-05,0.999393024279307,37.648065919505825,0.0010488708824573205,0.00010554205476630274
ACOAD8f,0.9999999999692608,3.253173694676041,3.2079062265362213,1.45291778608225e-10,0.0,0.0,3.2079062265362213,1.45291778608225e-10,0.9999939009822559,1.63959828114457e-05,0.9999999999961309,25.845272252582344,0.9999978762287844,4.70859511096933e-05
AGPAT181,0.9999999999689028,3.2157241379303234,0.0,0.0,0.0,0.0,0.0,0.0,0.9999962222650014,2.64707879892509e-05,0.9999982321549941,5.65659449109382e-05,0.9999980909809577,5.23828243116388e-05
EX_fald_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FECRMUtex,0.9999999999865978,7.461494152561147,0.0,0.0,0.6844920222724848,2.16949196404675e-10,0.0,0.0,0.9999994760304843,0.0001908506976637,0.9999999999985661,69.74319062527158,0.9999996011781385,0.0002507384116699
AP4AH,0.9999999999914214,11.656999999997067,0.0,0.0,0.7812490035822413,3.57140774842577e-10,0.0,0.0,0.9999993906833177,0.0001641181703631,0.9999999999990823,108.97365634949628,0.999999522512533,0.0002094294807019
LDH_D2,0.9999999999967831,31.08533333333081,0.0,0.0,0.9049768741839748,9.52375399580209e-10,0.0,0.0,0.9999999720123025,0.0035729983651297,0.9999999999991422,116.58837772451498,0.9999999806475397,0.0051673015305733
SUCRtex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OGMEACPS,0.052613614926603984,1.753418050030857e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2AGPGAT160,0.9999999999785537,4.662799999999424,0.0,0.0,0.623190282361999,1.65385937036978e-10,0.0,0.0,0.9999979492063354,4.87615095807615e-05,0.9999999999977058,43.5894625397986,0.9999986968216161,7.67353655562599e-05
ECOAH6,-1.1865841137862818,3.3004974725206466,-1.576949622880944e-09,7.690920122982448e-10,4.186556753751401e-10,2.0418200463723224e-10,-1.576949622880944e-09,7.690920122982448e-10,0.0007064262042868607,1.860484996990021e-05,0.0,0.0,0.0006516390367071834,6.265508352500115e-05
Kabcpp,0.9999999999946562,18.712826138202804,0.0,0.0,0.9049768741839743,9.52375399580205e-10,0.0,0.0,0.999999911173593,0.0011257912425398,0.9999999999994266,174.36092259218248,0.9999998422976837,0.000634105995512
MEOHtrpp,-0.052633158294579006,1.753994428853628e-07,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
